# t_s cur_mA v_mV APSS_sd APSS_xosd APSS_xopct APSS_cores LPASS_sd LPASS_xosd LPASS_xopct LPASS_cores MPSS_sd MPSS_xosd MPSS_xopct MPSS_cores PRONTO_sd PRONTO_xosd PRONTO_xopct PRONTO_cores edge_irq_per_s modem_irq_per_s
2 153 4413 77 0 0 0x1 0 0 0 0x0 7 7 82 0x0 20 20 84 0x0  115 0
4 154 4413 34 0 0 0x1 0 0 0 0x0 3 3 55 0x1 20 20 86 0x0  35 0
6 149 4323 29 0 0 0x1 0 0 0 0x0 7 7 78 0x0 16 16 68 0x1  90 0
8 97 4324 32 0 0 0x1 0 0 0 0x0 6 6 80 0x0 19 19 68 0x0  87 0
10 153 4314 34 0 0 0x1 0 0 0 0x0 4 4 53 0x0 6 6 16 0x0  42 0
12 196 4304 29 0 0 0x1 0 0 0 0x0 6 6 79 0x0 3 3 9 0x1  41 0
14 231 4307 33 0 0 0x1 0 0 0 0x0 5 5 82 0x1 16 16 63 0x0  12 0
16 66 4325 31 0 0 0x1 0 0 0 0x0 5 5 53 0x0 20 20 91 0x1  47 0
18 105 4304 36 0 0 0x1 0 0 0 0x0 6 6 98 0x1 22 22 82 0x0  66 0
20 171 4304 32 0 0 0x1 0 0 0 0x0 4 4 41 0x0 20 20 87 0x0  19 0
22 56 4331 34 0 0 0x1 0 0 0 0x0 6 6 82 0x0 21 21 86 0x0  47 0
24 53 4329 31 0 0 0x1 0 0 0 0x0 7 7 94 0x0 21 21 79 0x0  13 0
26 156 4314 28 0 0 0x1 0 0 0 0x0 2 2 16 0x0 20 20 90 0x1  112 0
28 121 4311 39 0 0 0x1 0 0 0 0x0 7 7 94 0x0 21 21 86 0x0  73 0
30 167 4290 40 0 0 0x1 0 0 0 0x0 4 4 65 0x1 20 20 86 0x0  65 0
32 52 4325 30 0 0 0x1 0 0 0 0x0 5 5 47 0x0 20 20 85 0x0  12 0
34 91 4310 32 0 0 0x1 0 0 0 0x0 6 6 80 0x0 20 20 83 0x0  45 0
36 53 4317 42 0 0 0x1 0 0 0 0x0 4 4 50 0x0 21 21 85 0x0  35 0
38 60 4323 34 0 0 0x1 0 0 0 0x0 6 6 80 0x0 20 20 90 0x1  13 0
40 64 4317 29 0 0 0x1 0 0 0 0x0 6 6 93 0x1 21 21 85 0x0  60 0
42 102 4305 29 0 0 0x1 0 0 0 0x0 4 4 39 0x0 15 14 53 0x0  46 0
44 111 4307 34 0 0 0x1 0 0 0 0x0 6 6 92 0x1 7 8 16 0x0  16 0
46 223 4282 46 0 0 0x1 0 0 0 0x0 4 4 53 0x1 12 12 34 0x0  56 0
