1788692761 52884 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788692882 57824 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788693002 59640 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788693120 60200 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788693242 60927 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788693362 60942 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788693482 63445 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788693602 63445 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788693722 63533 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788693842 64335 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788693960 64338 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788694082 64476 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788694202 65133 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788694322 66188 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788694442 74015 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788694562 77082 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788694682 77082 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788694801 77357 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788694922 80335 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788695042 80335 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788695162 80335 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788695282 81934 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788695401 81934 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788695520 82712 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788695642 86105 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788695760 86105 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788695882 90287 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788696002 94550 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788696122 94550 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788696242 94550 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788696361 94550 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788696481 94550 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788696600 94550 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788696721 94550 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788696841 94550 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788696960 94550 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788697080 94550 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788697202 94550 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788697322 94550 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788697440 94550 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788697562 94550 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788697682 94550 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788697802 94550 0 0 0 0 0 0 1fed245f-fa38-4f47-a25e-fe3f43360129
1788698040 0 0 0 0 0 0 0 8408f76d-c7db-45c3-8746-7e1000e1c536
1788698160 0 0 0 0 0 0 0 8408f76d-c7db-45c3-8746-7e1000e1c536
1788698280 0 0 0 0 0 0 0 8408f76d-c7db-45c3-8746-7e1000e1c536
1788698400 0 0 0 0 0 0 0 8408f76d-c7db-45c3-8746-7e1000e1c536
1788698520 0 0 0 0 0 0 0 8408f76d-c7db-45c3-8746-7e1000e1c536
1788698640 0 0 0 0 0 0 0 8408f76d-c7db-45c3-8746-7e1000e1c536
1788698760 0 0 0 0 0 0 0 8408f76d-c7db-45c3-8746-7e1000e1c536
1788698880 0 0 0 0 0 0 0 8408f76d-c7db-45c3-8746-7e1000e1c536
1788699000 0 0 0 0 0 0 0 8408f76d-c7db-45c3-8746-7e1000e1c536
1788699120 0 0 0 0 0 0 0 8408f76d-c7db-45c3-8746-7e1000e1c536
1788699240 0 0 0 0 0 0 0 8408f76d-c7db-45c3-8746-7e1000e1c536
1788699360 0 0 0 0 0 0 0 8408f76d-c7db-45c3-8746-7e1000e1c536
1788699480 0 0 0 0 0 0 0 8408f76d-c7db-45c3-8746-7e1000e1c536
1788699600 0 0 0 0 0 0 0 8408f76d-c7db-45c3-8746-7e1000e1c536
1788699720 0 0 0 0 0 0 0 8408f76d-c7db-45c3-8746-7e1000e1c536
1788699840 0 0 0 0 0 0 0 8408f76d-c7db-45c3-8746-7e1000e1c536
1788699960 0 0 0 0 0 0 0 8408f76d-c7db-45c3-8746-7e1000e1c536
1788703084 0 0 0 0 0 0 0 191c53a4-cefb-4ba4-a7c8-15d87091d2b0
1788703204 0 0 0 0 0 0 0 191c53a4-cefb-4ba4-a7c8-15d87091d2b0
1788703324 0 0 0 0 0 0 0 191c53a4-cefb-4ba4-a7c8-15d87091d2b0
1788703444 0 0 0 0 0 0 0 191c53a4-cefb-4ba4-a7c8-15d87091d2b0
1788703564 0 0 0 0 0 0 0 191c53a4-cefb-4ba4-a7c8-15d87091d2b0
1788703684 0 0 0 0 0 0 0 191c53a4-cefb-4ba4-a7c8-15d87091d2b0
1788703804 0 0 0 0 0 0 0 191c53a4-cefb-4ba4-a7c8-15d87091d2b0
1788703924 0 0 0 0 0 0 0 191c53a4-cefb-4ba4-a7c8-15d87091d2b0
1788704042 0 0 0 0 0 0 0 191c53a4-cefb-4ba4-a7c8-15d87091d2b0
1788704164 0 0 0 0 0 0 0 191c53a4-cefb-4ba4-a7c8-15d87091d2b0
1788704284 0 0 0 0 0 0 0 191c53a4-cefb-4ba4-a7c8-15d87091d2b0
1788704404 0 0 0 0 0 0 0 191c53a4-cefb-4ba4-a7c8-15d87091d2b0
1788704523 0 0 0 0 0 0 0 191c53a4-cefb-4ba4-a7c8-15d87091d2b0
1788704644 0 0 0 0 0 0 0 191c53a4-cefb-4ba4-a7c8-15d87091d2b0
1788704764 0 0 0 0 0 0 0 191c53a4-cefb-4ba4-a7c8-15d87091d2b0
1788704884 0 0 0 0 0 0 0 191c53a4-cefb-4ba4-a7c8-15d87091d2b0
1788705004 0 0 0 0 0 0 0 191c53a4-cefb-4ba4-a7c8-15d87091d2b0
1788705124 0 0 0 0 0 0 0 191c53a4-cefb-4ba4-a7c8-15d87091d2b0
1788705244 0 0 0 0 0 0 0 191c53a4-cefb-4ba4-a7c8-15d87091d2b0
1788705364 0 0 0 0 0 0 0 191c53a4-cefb-4ba4-a7c8-15d87091d2b0
1788705484 0 0 0 0 0 0 0 191c53a4-cefb-4ba4-a7c8-15d87091d2b0
1788706324 0 0 0 0 0 0 0 a935562a-58fc-4c48-8f61-f2f08342d930
1788706443 0 0 0 0 0 0 0 a935562a-58fc-4c48-8f61-f2f08342d930
1788706564 0 0 0 0 0 0 0 a935562a-58fc-4c48-8f61-f2f08342d930
1788706681 0 0 0 0 0 0 0 a935562a-58fc-4c48-8f61-f2f08342d930
1788706804 0 0 0 0 0 0 0 a935562a-58fc-4c48-8f61-f2f08342d930
1788706923 0 0 0 0 0 0 0 a935562a-58fc-4c48-8f61-f2f08342d930
1788707044 0 0 0 0 0 0 0 a935562a-58fc-4c48-8f61-f2f08342d930
1788707163 0 0 0 0 0 0 0 a935562a-58fc-4c48-8f61-f2f08342d930
1788707284 0 0 0 0 0 0 0 a935562a-58fc-4c48-8f61-f2f08342d930
1788707404 0 0 0 0 0 0 0 a935562a-58fc-4c48-8f61-f2f08342d930
1788707524 0 0 0 0 0 0 0 a935562a-58fc-4c48-8f61-f2f08342d930
1788707644 0 0 0 0 0 0 0 a935562a-58fc-4c48-8f61-f2f08342d930
1788707764 0 0 0 0 0 0 0 a935562a-58fc-4c48-8f61-f2f08342d930
1788707884 0 0 0 0 0 0 0 a935562a-58fc-4c48-8f61-f2f08342d930
1788708004 0 0 0 0 0 0 0 a935562a-58fc-4c48-8f61-f2f08342d930
1788708124 0 0 0 0 0 0 0 a935562a-58fc-4c48-8f61-f2f08342d930
1788708244 0 0 0 0 0 0 0 a935562a-58fc-4c48-8f61-f2f08342d930
1788708362 0 0 0 0 0 0 0 a935562a-58fc-4c48-8f61-f2f08342d930
1788708484 0 0 0 0 0 0 0 a935562a-58fc-4c48-8f61-f2f08342d930
1788709560 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788709684 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788709804 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788709921 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788710044 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788710161 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788710281 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788710404 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788710522 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788710644 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788710764 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788710881 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788711001 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788711124 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788711244 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788711361 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788711481 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788711601 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788711721 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788711844 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788711961 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788712084 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788712204 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788712321 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788712444 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788712560 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788712681 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788712804 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788712920 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788713044 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788713162 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788713284 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788713402 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788713524 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788713640 0 0 0 0 0 0 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788713761 453 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788713880 469 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788714003 1820 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788714124 2059 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788714244 2059 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788714364 2059 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788714482 3025 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788714602 3025 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788714724 3025 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788714841 3926 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788714964 3989 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788715084 4581 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788715200 4582 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788715323 4583 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788715440 4583 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788715563 4583 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788715684 4583 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788715800 5307 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788715921 5307 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788716040 5307 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788716160 5307 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788716281 6083 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788716404 9886 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788716521 11815 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788716644 14453 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788716764 18753 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788716884 18755 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788717004 18755 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788717124 23508 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788717244 28962 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788717361 28962 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788717484 28962 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788717601 30358 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788717723 33679 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788717842 37001 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788717961 39281 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788718081 39369 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788718201 39369 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788718324 40430 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788718441 43027 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788718564 46015 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788718684 46015 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788718801 46015 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788718924 46015 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788719044 46015 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788719160 46474 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788719281 47145 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788719404 49864 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788719523 50445 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788719644 50451 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788719761 58352 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788719884 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788720004 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788720123 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788720243 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788720362 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788720482 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788720601 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788720723 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788720841 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788720962 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788721084 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788721201 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788721324 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788721441 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788721561 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788721681 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788721801 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788721921 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788722041 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788722161 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788722284 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788722401 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788722521 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788722641 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788722761 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788722884 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788723004 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788723123 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788723241 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788723361 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788723484 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788723601 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788723724 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788723841 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788723964 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788724081 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788724200 61102 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788724321 61301 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788724441 62987 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788724561 68452 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788724680 75423 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788724801 83715 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788724924 85567 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788725043 85567 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788725164 85567 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788725281 85567 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788725401 85567 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788725521 85567 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788725644 85567 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788725764 85567 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788725884 85567 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788726001 85567 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788726124 85567 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788726242 85567 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788726364 85567 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788726484 85567 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788726604 85567 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788726724 85567 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788726841 85567 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788726963 85567 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788727084 85567 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788727201 85567 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788727324 89186 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788727444 90188 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788727561 90188 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788727681 90188 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788727802 90188 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
1788727922 90188 0 0 0 1 1 0 6ff8e254-c8f8-49c8-9d3b-1ceb96d86b74
