# iso_time uptime_s capacity status charge_type vbat_uV ibat_uA temp_dC usb_online usb_imax_uA usb_vbus_uV usb_real_type charge_done chgr_status_reg
2026-08-12T12:35:44Z 17365 78 Discharging N/A 3920184 -208892 302 0 0 0 - - 47
2026-08-12T12:36:44Z 17425 78 Discharging N/A 3933419 -148162 302 0 0 0 - - 47
2026-08-12T12:37:44Z 17485 78 Discharging N/A 3925050 -149536 302 0 0 0 - - 47
2026-08-12T12:38:44Z 17545 78 Discharging N/A 3930305 -146942 302 0 0 0 - - 47
2026-08-12T12:39:44Z 17605 78 Discharging N/A 3912788 -205993 302 0 0 0 - - 47
2026-08-12T12:40:44Z 17665 78 Discharging N/A 3927775 -148468 302 0 0 0 - - 47
2026-08-12T12:41:44Z 17725 78 Discharging N/A 3926218 -147552 302 0 0 0 - - 47
2026-08-12T12:42:44Z 17785 78 Discharging N/A 3920962 -147552 302 0 0 0 - - 47
2026-08-12T12:43:44Z 17845 78 Discharging N/A 3908506 -205993 302 0 0 0 - - 47
2026-08-12T12:44:44Z 17905 77 Discharging N/A 3901109 -198364 302 0 0 0 - - 47
2026-08-12T12:45:44Z 17965 77 Discharging N/A 3864712 -476074 302 0 0 0 - - 47
2026-08-12T12:46:44Z 18025 77 Discharging N/A 3869384 -454254 300 0 0 0 - - 47
2026-08-12T12:47:44Z 18085 77 Discharging N/A 3899358 -334472 300 0 0 0 - - 47
2026-08-12T12:48:44Z 18145 77 Discharging N/A 3915513 -160675 300 0 0 0 - - 47
2026-08-12T12:49:45Z 18205 77 Discharging N/A 3904029 -195007 300 0 0 0 - - 47
2026-08-12T12:50:45Z 18265 77 Discharging N/A 3903640 -194702 300 0 0 0 - - 47
2026-08-12T12:51:45Z 18325 77 Discharging N/A 3912204 -147400 300 0 0 0 - - 47
2026-08-12T12:52:45Z 18385 77 Discharging N/A 3879115 -194702 301 0 0 0 - - 47
2026-08-12T12:53:45Z 18446 77 Discharging N/A 3908311 -148925 301 0 0 0 - - 47
2026-08-12T12:54:45Z 18506 77 Discharging N/A 3909090 -146331 301 0 0 0 - - 47
2026-08-12T12:55:45Z 18566 76 Discharging N/A 3894686 -194397 302 0 0 0 - - 47
2026-08-12T12:56:45Z 18626 76 Discharging N/A 3877948 -446930 301 0 0 0 - - 47
2026-08-12T12:57:45Z 18686 76 Discharging N/A 3855759 -503540 301 0 0 0 - - 47
2026-08-12T12:58:45Z 18746 76 Discharging N/A 3903445 -148315 302 0 0 0 - - 47
2026-08-12T12:59:45Z 18806 76 Discharging N/A 3902861 -148162 302 0 0 0 - - 47
2026-08-12T13:00:45Z 18866 76 Discharging N/A 3888653 -196228 302 0 0 0 - - 47
2026-08-12T13:01:45Z 18926 76 Discharging N/A 3897801 -148468 301 0 0 0 - - 47
2026-08-12T13:02:45Z 18986 76 Discharging N/A 3901109 -149231 301 0 0 0 - - 47
2026-08-12T13:03:45Z 19046 76 Discharging N/A 3900525 -148162 301 0 0 0 - - 47
2026-08-12T13:04:45Z 19106 76 Discharging N/A 3898774 -167236 300 0 0 0 - - 47
2026-08-12T13:05:45Z 19166 76 Discharging N/A 3897801 -148773 300 0 0 0 - - 47
2026-08-12T13:06:45Z 19226 75 Discharging N/A 3897022 -148620 300 0 0 0 - - 47
2026-08-12T13:07:45Z 19286 75 Discharging N/A 3891767 -154571 300 0 0 0 - - 47
2026-08-12T13:08:46Z 19346 75 Discharging N/A 3867243 -321350 300 0 0 0 - - 47
2026-08-12T13:09:46Z 19406 75 Discharging N/A 3863155 -291290 300 0 0 0 - - 47
2026-08-12T13:10:46Z 19466 75 Discharging N/A 3841550 -295105 300 0 0 0 - - 47
2026-08-12T13:11:46Z 19526 75 Discharging N/A 3890794 -147094 300 0 0 0 - - 47
2026-08-12T13:12:46Z 19587 75 Discharging N/A 3891961 -148773 300 0 0 0 - - 47
2026-08-12T13:13:46Z 19647 75 Discharging N/A 3890988 -148315 300 0 0 0 - - 47
2026-08-12T13:14:46Z 19707 75 Discharging N/A 3889431 -148773 300 0 0 0 - - 47
2026-08-12T13:15:46Z 19767 75 Discharging N/A 3888847 -148468 300 0 0 0 - - 47
2026-08-12T13:16:46Z 19827 75 Discharging N/A 3885149 -148468 300 0 0 0 - - 47
2026-08-12T13:17:46Z 19887 75 Discharging N/A 3885928 -148620 300 0 0 0 - - 47
2026-08-12T13:18:46Z 19947 74 Discharging N/A 3885928 -151367 300 0 0 0 - - 47
2026-08-12T13:19:46Z 20007 74 Discharging N/A 3844665 -436401 300 0 0 0 - - 47
2026-08-12T13:20:46Z 20067 74 Discharging N/A 3819362 -359802 300 0 0 0 - - 47
2026-08-12T13:21:46Z 20127 74 Discharging N/A 3881062 -148925 299 0 0 0 - - 47
2026-08-12T13:22:46Z 20187 74 Discharging N/A 3879894 -166320 300 0 0 0 - - 47
2026-08-12T13:23:46Z 20247 74 Discharging N/A 3847779 -315551 300 0 0 0 - - 47
2026-08-12T13:24:46Z 20307 74 Discharging N/A 3878531 -149078 300 0 0 0 - - 47
2026-08-12T13:25:46Z 20367 74 Discharging N/A 3877948 -148162 300 0 0 0 - - 47
2026-08-12T13:26:46Z 20427 74 Discharging N/A 3866659 -195160 300 0 0 0 - - 47
2026-08-12T13:27:46Z 20487 74 Discharging N/A 3876196 -147857 300 0 0 0 - - 47
2026-08-12T13:28:47Z 20547 74 Discharging N/A 3843108 -356292 300 0 0 0 - - 47
2026-08-12T13:29:47Z 20607 73 Discharging N/A 3872887 -148925 300 0 0 0 - - 47
2026-08-12T13:30:47Z 20667 73 Discharging N/A 3871914 -147857 300 0 0 0 - - 47
2026-08-12T13:31:47Z 20727 73 Discharging N/A 3861014 -195465 300 0 0 0 - - 47
2026-08-12T13:32:47Z 20788 73 Discharging N/A 3870162 -148773 300 0 0 0 - - 47
2026-08-12T13:33:47Z 20848 73 Discharging N/A 3869189 -148010 300 0 0 0 - - 47
2026-08-12T13:34:47Z 20908 73 Discharging N/A 3865491 -148925 300 0 0 0 - - 47
2026-08-12T13:35:47Z 20968 73 Discharging N/A 3866853 -148773 300 0 0 0 - - 47
2026-08-12T13:36:47Z 21028 73 Discharging N/A 3830262 -416412 300 0 0 0 - - 47
2026-08-12T13:37:47Z 21088 73 Discharging N/A 3865296 -149078 300 0 0 0 - - 47
2026-08-12T13:38:47Z 21148 73 Discharging N/A 3864128 -148925 299 0 0 0 - - 47
2026-08-12T13:39:47Z 21208 73 Discharging N/A 3862961 -148925 299 0 0 0 - - 47
2026-08-12T13:40:47Z 21268 73 Discharging N/A 3861598 -148315 299 0 0 0 - - 47
2026-08-12T13:41:47Z 21328 72 Discharging N/A 3861793 -149994 300 0 0 0 - - 47
2026-08-12T13:42:47Z 21388 72 Discharging N/A 3861014 -148010 299 0 0 0 - - 47
2026-08-12T13:43:47Z 21448 72 Discharging N/A 3858679 -148620 299 0 0 0 - - 47
2026-08-12T13:44:47Z 21508 72 Discharging N/A 3858679 -148773 299 0 0 0 - - 47
2026-08-12T13:45:47Z 21568 72 Discharging N/A 3797563 -364837 299 0 0 0 - - 47
2026-08-12T13:46:47Z 21628 72 Discharging N/A 3854786 -148468 299 0 0 0 - - 47
2026-08-12T13:47:48Z 21688 72 Discharging N/A 3855564 -148620 299 0 0 0 - - 47
2026-08-12T13:48:48Z 21748 72 Discharging N/A 3847973 -180359 299 0 0 0 - - 47
2026-08-12T13:49:48Z 21808 72 Discharging N/A 3845054 -195770 299 0 0 0 - - 47
2026-08-12T13:50:48Z 21868 72 Discharging N/A 3850698 -148925 299 0 0 0 - - 47
2026-08-12T13:51:48Z 21929 72 Discharging N/A 3850309 -148773 299 0 0 0 - - 47
