# t_s cur_mA v_mV APSS_sd APSS_xosd APSS_xopct APSS_cores LPASS_sd LPASS_xosd LPASS_xopct LPASS_cores MPSS_sd MPSS_xosd MPSS_xopct MPSS_cores PRONTO_sd PRONTO_xosd PRONTO_xopct PRONTO_cores edge_irq_per_s modem_irq_per_s
2 86 4290 29 0 0 0x1 0 0 0 0x0 5 5 81 0x0 21 21 87 0x0  100 0
4 56 4289 34 0 0 0x1 0 0 0 0x0 5 5 110 0x0 20 20 88 0x0  5 0
6 143 4272 30 0 0 0x1 0 0 0 0x0 4 4 90 0x0 22 22 86 0x0  10 0
8 52 4286 26 0 0 0x1 0 0 0 0x0 4 4 84 0x0 20 20 88 0x0  79 0
10 53 4286 28 0 0 0x1 0 0 0 0x0 4 4 110 0x1 22 22 87 0x0  10 0
12 86 4275 19 0 0 0x1 0 0 0 0x0 6 6 79 0x0 21 21 85 0x0  88 0
14 52 4284 25 0 0 0x1 0 0 0 0x0 4 4 77 0x0 20 20 88 0x0  43 0
16 144 4275 24 0 0 0x1 0 0 0 0x0 5 5 113 0x0 20 20 90 0x0  20 0
18 63 4282 27 0 0 0x1 0 0 0 0x0 4 4 91 0x0 22 22 87 0x0  13 0
20 203 4244 22 0 0 0x1 0 0 0 0x0 4 4 113 0x1 18 18 84 0x1  80 0
22 53 4283 26 0 0 0x1 0 0 0 0x0 5 5 91 0x0 21 21 86 0x0  52 0
24 66 4281 30 0 0 0x1 0 0 0 0x0 5 5 83 0x0 20 20 87 0x0  9 0
26 53 4282 21 0 0 0x1 0 0 0 0x0 6 6 112 0x0 20 20 88 0x0  57 0
28 52 4282 34 0 0 0x1 0 0 0 0x0 6 5 88 0x0 20 20 88 0x0  11 0
30 58 4276 30 0 0 0x1 0 0 0 0x0 4 4 87 0x0 21 21 87 0x0  36 0
32 57 4280 30 0 0 0x1 0 0 0 0x0 5 5 114 0x0 20 20 87 0x0  63 0
34 52 4282 28 0 0 0x1 0 0 0 0x0 4 4 91 0x0 20 20 88 0x0  13 0
36 146 4265 34 0 0 0x1 0 0 0 0x0 4 4 114 0x1 20 20 91 0x1  30 0
38 90 4271 34 0 0 0x1 0 0 0 0x0 5 5 91 0x0 20 20 88 0x1  44 0
40 56 4273 28 0 0 0x1 0 0 0 0x0 4 4 87 0x0 20 20 88 0x1  20 0
42 54 4281 26 0 0 0x1 0 0 0 0x0 5 5 110 0x0 21 21 86 0x0  8 0
44 52 4281 32 0 0 0x1 0 0 0 0x0 4 4 87 0x0 20 20 88 0x0  71 0
46 53 4278 29 0 0 0x1 0 0 0 0x0 4 4 91 0x0 20 20 88 0x0  63 0
48 53 4280 32 0 0 0x1 0 0 0 0x0 5 5 110 0x0 21 21 87 0x0  14 0
50 116 4272 29 0 0 0x1 0 0 0 0x0 4 4 91 0x0 20 20 87 0x0  54 0
52 53 4264 35 0 0 0x1 0 0 0 0x0 7 7 84 0x0 19 19 82 0x0  11 0
54 53 4279 36 0 0 0x1 0 0 0 0x0 4 4 114 0x1 20 20 88 0x0  33 0
56 52 4279 36 0 0 0x1 0 0 0 0x0 7 7 83 0x0 20 20 88 0x0  64 0
58 52 4279 18 0 0 0x1 0 0 0 0x0 6 6 110 0x0 20 20 88 0x0  7 0
60 92 4271 24 0 0 0x1 0 0 0 0x0 4 4 91 0x0 21 21 91 0x1  60 0
62 58 4276 26 0 0 0x1 0 0 0 0x0 7 7 88 0x0 21 21 88 0x0  40 0
64 52 4278 44 0 0 0x1 0 0 0 0x0 5 5 110 0x0 20 20 87 0x0  19 0
66 65 4272 30 0 0 0x1 0 0 0 0x0 4 4 91 0x0 21 21 87 0x0  21 0
68 55 4277 31 0 0 0x1 0 0 0 0x0 4 4 91 0x0 20 20 88 0x0  40 0
70 53 4276 21 0 0 0x1 0 0 0 0x0 5 5 113 0x0 20 20 86 0x0  27 1
72 54 4278 25 0 0 0x1 0 0 0 0x0 4 4 91 0x0 20 20 88 0x0  8 0
74 95 4270 40 0 0 0x1 0 0 0 0x0 5 5 106 0x0 20 20 86 0x0  81 0
76 87 4269 26 0 0 0x1 0 0 0 0x0 4 4 91 0x0 21 21 87 0x0  22 0
78 67 4278 28 0 0 0x1 0 0 0 0x0 5 5 83 0x0 20 20 88 0x0  6 2
80 64 4273 29 0 0 0x1 0 0 0 0x0 5 5 114 0x0 20 20 93 0x1  66 0
82 53 4278 44 0 0 0x1 0 0 0 0x0 5 5 92 0x0 20 20 81 0x0  13 0
84 88 4271 25 0 0 0x1 0 0 0 0x0 6 6 92 0x0 20 20 88 0x0  8 0
86 54 4277 24 0 0 0x1 0 0 0 0x0 7 7 97 0x0 21 21 88 0x0  59 0
88 53 4277 29 0 0 0x1 0 0 0 0x0 4 4 91 0x0 21 21 87 0x0  7 0
90 52 4277 37 0 0 0x1 0 0 0 0x0 7 7 111 0x1 20 20 87 0x0  47 0
92 82 4270 22 0 0 0x1 0 0 0 0x0 5 5 91 0x0 20 20 88 0x0  67 0
94 57 4274 26 0 0 0x1 0 0 0 0x0 4 4 91 0x0 20 20 88 0x0  16 0
96 96 4271 26 0 0 0x1 0 0 0 0x0 5 5 110 0x0 20 20 88 0x0  10 0
98 58 4275 31 0 0 0x1 0 0 0 0x0 4 4 91 0x0 21 21 91 0x0  30 0
100 133 4263 24 0 0 0x1 0 0 0 0x0 6 6 89 0x0 21 21 86 0x0  42 0
102 52 4277 25 0 0 0x1 0 0 0 0x0 5 5 114 0x0 21 21 88 0x0  10 0
104 56 4266 25 0 0 0x1 0 0 0 0x0 4 4 84 0x0 20 20 88 0x0  90 0
106 54 4277 20 0 0 0x1 0 0 0 0x0 5 5 110 0x0 21 21 87 0x0  12 0
108 53 4277 26 0 0 0x1 0 0 0 0x0 4 4 91 0x0 20 20 88 0x0  5 0
110 53 4276 32 0 0 0x1 0 0 0 0x0 5 5 90 0x0 20 20 88 0x0  96 0
112 94 4271 29 0 0 0x1 0 0 0 0x0 5 5 114 0x0 21 21 91 0x0  8 0
114 118 4268 32 0 0 0x1 0 0 0 0x0 5 5 90 0x0 19 19 82 0x0  45 0
116 53 4275 40 0 0 0x1 0 0 0 0x0 6 6 86 0x0 20 20 88 0x0  46 0
118 52 4262 35 0 0 0x1 0 0 0 0x0 5 5 110 0x0 21 21 86 0x0  7 0
120 91 4268 18 0 0 0x1 0 0 0 0x0 4 4 91 0x0 20 20 88 0x0  54 0
122 52 4276 31 0 0 0x1 0 0 0 0x0 5 5 114 0x0 20 20 88 0x0  44 0
124 57 4271 35 0 0 0x1 0 0 0 0x0 4 4 91 0x0 20 20 87 0x0  30 0
126 53 4275 25 0 0 0x1 0 0 0 0x0 5 5 90 0x0 22 22 87 0x0  7 0
128 99 4268 20 0 0 0x1 0 0 0 0x0 5 5 107 0x0 20 20 88 0x0  40 0
130 75 4276 16 0 0 0x1 0 0 0 0x0 4 4 87 0x0 22 22 91 0x1  20 0
132 115 4260 32 0 0 0x1 0 0 0 0x0 5 5 87 0x0 21 20 83 0x0  11 0
134 130 4266 37 0 0 0x1 0 0 0 0x0 5 5 114 0x0 22 23 87 0x0  95 0
136 108 4266 45 0 0 0x1 0 0 0 0x0 4 4 91 0x0 21 21 87 0x0  14 0
138 53 4276 28 0 0 0x1 0 0 0 0x0 6 6 76 0x0 21 21 87 0x0  14 0
140 56 4274 25 0 0 0x1 0 0 0 0x0 5 5 110 0x0 20 20 87 0x0  56 0
142 52 4275 28 0 0 0x1 0 0 0 0x0 4 4 91 0x0 19 19 86 0x1  13 0
144 52 4275 30 0 0 0x1 0 0 0 0x0 7 7 111 0x1 20 20 83 0x0  73 0
146 53 4274 31 0 0 0x1 0 0 0 0x0 5 5 85 0x0 21 21 87 0x0  41 0
148 166 4253 36 0 0 0x1 0 0 0 0x0 4 4 91 0x0 20 20 87 0x0  35 0
150 53 4275 31 0 0 0x1 0 0 0 0x0 5 5 110 0x0 20 20 92 0x1  45 0
152 53 4274 30 0 0 0x1 0 0 0 0x0 4 4 91 0x0 20 20 87 0x1  39 0
