# t_s cur_mA v_mV APSS_sd APSS_xosd APSS_xopct APSS_cores LPASS_sd LPASS_xosd LPASS_xopct LPASS_cores MPSS_sd MPSS_xosd MPSS_xopct MPSS_cores PRONTO_sd PRONTO_xosd PRONTO_xopct PRONTO_cores edge_irq_per_s modem_irq_per_s
2 55 4329 31 0 0 0x1 0 0 0 0x0 6 6 51 0x0 21 21 91 0x1  149 0
4 56 4315 44 0 0 0x1 0 0 0 0x0 6 6 71 0x1 21 21 88 0x0  60 0
6 213 4275 31 0 0 0x1 0 0 0 0x0 1 1 10 0x1 9 9 28 0x1  27 0
8 104 4301 35 0 0 0x1 0 0 0 0x0 6 6 51 0x0 9 9 18 0x0  110 0
10 197 4282 37 0 0 0x1 0 0 0 0x0 5 5 64 0x1 15 15 62 0x0  25 0
12 52 4317 33 0 0 0x1 0 0 0 0x0 5 5 39 0x0 20 20 88 0x0  39 0
14 280 4268 26 0 0 0x1 0 0 0 0x0 6 6 71 0x1 21 21 87 0x0  12 0
16 88 4293 33 0 0 0x1 0 0 0 0x0 5 4 30 0x0 20 20 88 0x0  6 0
18 59 4311 36 0 0 0x1 0 0 0 0x0 6 6 69 0x1 20 20 88 0x0  51 0
20 139 4299 28 0 0 0x1 0 0 0 0x0 7 7 59 0x0 20 20 87 0x0  66 0
22 62 4307 34 0 0 0x1 0 0 0 0x0 4 4 34 0x0 20 20 88 0x0  50 0
24 179 4286 33 0 0 0x1 0 0 0 0x0 6 6 69 0x1 20 20 88 0x0  52 0
26 277 4267 29 0 0 0x1 0 0 0 0x0 5 5 48 0x1 20 20 87 0x0  24 0
28 177 4283 30 0 0 0x1 0 0 0 0x0 6 5 48 0x1 20 20 88 0x0  10 0
30 52 4310 39 0 0 0x1 0 0 0 0x0 7 7 59 0x0 20 20 88 0x0  78 0
32 51 4298 44 0 0 0x1 0 0 0 0x0 4 4 32 0x0 21 21 87 0x0  27 0
34 51 4309 31 0 0 0x1 0 0 0 0x0 6 6 70 0x1 20 20 88 0x0  18 0
36 65 4301 26 0 0 0x1 0 0 0 0x0 7 7 63 0x0 20 20 88 0x0  63 0
38 213 4266 44 0 0 0x1 0 0 0 0x0 4 4 46 0x1 18 18 83 0x1  63 0
40 168 4269 27 0 0 0x1 0 0 0 0x0 7 7 63 0x0 8 8 20 0x1  26 0
42 263 4243 43 0 0 0x1 0 0 0 0x0 4 4 52 0x1 9 9 21 0x1  70 0
44 52 4303 30 0 0 0x1 0 0 0 0x0 7 7 52 0x0 18 18 73 0x0  13 0
46 57 4291 31 0 0 0x1 0 0 0 0x0 5 5 44 0x0 20 20 88 0x0  23 0
48 51 4297 41 0 0 0x1 0 0 0 0x0 4 4 46 0x1 20 20 87 0x0  54 0
50 53 4297 24 0 0 0x1 0 0 0 0x0 7 7 63 0x0 20 20 88 0x0  8 0
52 205 4256 39 0 0 0x1 0 0 0 0x0 5 5 62 0x1 21 21 92 0x1  18 0
54 103 4287 15 0 0 0x1 0 0 0 0x0 5 5 40 0x0 22 22 87 0x0  39 0
56 182 4273 38 0 0 0x1 0 0 0 0x0 6 6 60 0x0 20 20 88 0x0  24 0
58 170 4261 36 0 0 0x1 0 0 0 0x0 3 3 42 0x1 20 20 88 0x0  19 0
60 175 4268 32 0 0 0x1 0 0 0 0x0 6 6 47 0x0 21 21 87 0x0  50 0
62 53 4297 33 0 0 0x1 0 0 0 0x0 6 6 75 0x1 19 19 82 0x0  50 0
64 88 4291 29 0 0 0x1 0 0 0 0x0 4 4 32 0x0 20 20 88 0x0  15 0
66 51 4279 28 0 0 0x1 0 0 0 0x0 6 6 64 0x0 19 19 79 0x0  57 0
68 210 4256 26 0 0 0x1 0 0 0 0x0 4 4 51 0x1 20 20 88 0x0  10 0
70 294 4253 21 0 0 0x1 0 0 0 0x0 6 6 53 0x0 20 20 87 0x0  29 0
72 96 4279 37 0 0 0x1 0 0 0 0x0 7 7 74 0x0 17 17 66 0x0  70 0
74 105 4270 36 0 0 0x1 0 0 0 0x0 4 4 35 0x0 9 9 19 0x0  5 0
76 68 4287 28 0 0 0x1 0 0 0 0x0 6 6 74 0x1 10 10 23 0x0  27 0
78 243 4254 44 0 0 0x1 0 0 0 0x0 5 5 49 0x1 20 20 88 0x0  77 0
80 176 4272 30 0 0 0x1 0 0 0 0x0 6 6 53 0x0 20 20 93 0x1  23 0
82 53 4290 35 0 0 0x1 0 0 0 0x0 7 7 58 0x0 21 21 88 0x0  19 0
84 269 4239 39 0 0 0x1 0 0 0 0x0 4 4 33 0x0 21 21 87 0x0  46 0
86 53 4290 24 0 0 0x1 0 0 0 0x0 6 6 69 0x1 21 21 88 0x0  12 0
88 217 4248 26 0 0 0x1 0 0 0 0x0 5 5 50 0x1 20 20 88 0x0  12 0
90 51 4288 22 0 0 0x1 0 0 0 0x0 4 4 41 0x1 21 21 87 0x0  62 0
92 95 4277 31 0 0 0x1 0 0 0 0x0 7 7 63 0x0 20 20 88 0x0  39 1
94 223 4245 28 0 0 0x1 0 0 0 0x0 3 3 42 0x1 19 19 81 0x0  32 1
96 53 4284 39 0 0 0x1 0 0 0 0x0 7 7 65 0x0 19 19 83 0x0  58 0
98 198 4253 30 0 0 0x1 0 0 0 0x0 4 4 53 0x1 20 20 87 0x0  9 0
100 58 4276 37 0 0 0x1 0 0 0 0x0 3 3 27 0x1 20 20 92 0x1  66 0
102 179 4260 39 0 0 0x1 0 0 0 0x0 7 7 61 0x0 22 22 87 0x0  48 0
104 289 4207 24 0 0 0x1 0 0 0 0x0 4 4 52 0x1 20 20 88 0x0  43 0
106 100 4267 48 0 0 0x1 0 0 0 0x0 4 4 29 0x0 13 13 47 0x1  17 0
108 276 4229 51 0 0 0x1 0 0 0 0x0 4 4 50 0x1 8 8 20 0x1  52 0
110 100 4262 26 0 0 0x1 0 0 0 0x0 4 4 18 0x0 14 14 43 0x0  18 0
112 180 4256 37 0 0 0x1 0 0 0 0x0 6 6 71 0x1 20 20 90 0x1  7 0
114 102 4277 29 0 0 0x1 0 0 0 0x0 6 6 60 0x1 21 21 85 0x0  64 0
116 185 4251 31 0 0 0x1 0 0 0 0x0 4 4 30 0x0 20 20 88 0x0  13 0
118 181 4247 32 0 0 0x1 0 0 0 0x0 5 5 62 0x1 20 20 81 0x0  8 0
120 154 4246 40 0 0 0x1 0 0 0 0x0 3 3 29 0x1 21 21 88 0x0  71 0
122 114 4272 52 0 0 0x1 0 0 0 0x0 6 6 61 0x1 20 20 92 0x1  45 0
124 124 4262 31 0 0 0x1 0 0 0 0x0 7 7 60 0x0 19 19 79 0x1  36 0
126 179 4247 44 0 0 0x1 0 0 0 0x0 3 3 29 0x0 21 21 88 0x0  72 0
128 185 4248 35 0 0 0x1 0 0 0 0x0 5 5 61 0x1 20 20 88 0x0  9 0
130 246 4246 24 0 0 0x1 0 0 0 0x0 5 5 47 0x1 21 21 87 0x0  16 0
132 52 4280 24 0 0 0x1 0 0 0 0x0 4 4 40 0x1 20 20 88 0x0  41 0
134 66 4271 32 0 0 0x1 0 0 0 0x0 7 7 61 0x0 20 20 88 0x0  76 0
136 167 4244 32 0 0 0x1 0 0 0 0x0 3 3 40 0x1 20 20 86 0x0  15 0
138 151 4253 30 0 0 0x1 0 0 0 0x0 5 5 37 0x0 20 20 88 0x0  81 0
140 235 4237 34 0 0 0x1 0 0 0 0x0 6 6 56 0x0 11 11 28 0x0  26 0
142 106 4258 32 0 0 0x1 0 0 0 0x0 3 3 40 0x1 8 8 20 0x0  9 0
144 300 4233 37 0 0 0x1 0 0 0 0x0 7 7 60 0x0 15 15 59 0x0  55 1
146 176 4244 37 0 0 0x1 0 0 0 0x0 5 5 61 0x1 20 20 88 0x0  22 0
148 72 4263 27 0 0 0x1 0 0 0 0x0 5 5 40 0x0 21 21 87 0x0  11 1
150 53 4277 31 0 0 0x1 0 0 0 0x0 6 6 60 0x0 20 20 93 0x1  60 0
152 245 4225 36 0 0 0x1 0 0 0 0x0 5 5 46 0x0 21 21 88 0x0  31 0
154 268 4247 29 0 0 0x1 0 0 0 0x0 6 6 56 0x0 21 21 87 0x0  73 0
156 57 4273 25 0 0 0x1 0 0 0 0x0 6 6 66 0x1 20 20 88 0x0  40 0
158 180 4248 29 0 0 0x1 0 0 0 0x0 5 4 28 0x0 20 20 88 0x0  8 1
160 52 4275 27 0 0 0x1 0 0 0 0x0 6 6 66 0x1 21 21 87 0x0  28 1
162 288 4235 20 0 0 0x1 0 0 0 0x0 5 5 47 0x1 20 20 88 0x0  52 0
164 52 4274 33 0 0 0x1 0 0 0 0x0 6 5 40 0x0 19 19 81 0x0  30 0
166 249 4233 26 0 0 0x1 0 0 0 0x0 6 6 71 0x1 20 20 87 0x0  13 0
168 54 4268 27 0 0 0x1 0 0 0 0x0 5 5 35 0x0 20 20 88 0x0  74 0
170 53 4273 40 0 0 0x1 0 0 0 0x0 6 6 71 0x1 19 19 85 0x1  20 0
172 225 4234 32 0 0 0x1 0 0 0 0x0 7 7 59 0x0 19 19 76 0x1  11 0
174 153 4247 28 0 0 0x1 0 0 0 0x0 4 4 41 0x1 8 8 18 0x1  94 0
176 244 4227 30 0 0 0x1 0 0 0 0x0 7 7 60 0x0 9 9 21 0x1  5 0
178 199 4235 38 0 0 0x1 0 0 0 0x0 4 4 51 0x1 19 19 79 0x0  27 0
180 226 4232 36 0 0 0x1 0 0 0 0x0 7 7 52 0x0 20 20 88 0x0  45 0
182 148 4261 31 0 0 0x1 0 0 0 0x0 6 6 57 0x0 20 20 88 0x0  38 0
184 52 4268 27 0 0 0x1 0 0 0 0x0 4 3 37 0x1 20 20 87 0x0  32 0
186 229 4238 32 0 0 0x1 0 0 0 0x0 7 7 56 0x0 19 19 80 0x0  44 0
188 182 4236 38 0 0 0x1 0 0 0 0x0 5 5 57 0x1 20 20 82 0x0  30 0
190 178 4245 28 0 0 0x1 0 0 0 0x0 6 5 39 0x0 20 20 88 0x0  13 0
192 68 4264 36 0 0 0x1 0 0 0 0x0 7 7 67 0x0 20 20 88 0x0  40 0
194 318 4220 26 0 0 0x1 0 0 0 0x0 3 3 33 0x1 20 20 88 0x0  40 0
